500, -96
501, -108
502, -108
503, -110
504, -108
505, -110
506, -110
507, -107
508, -109
509, -110
510, -91
511, -111
512, -110
513, -109
514, -110
515, -106
516, -108
517, -107
518, -108
519, -106
520, -94
521, -109
522, -108
523, -104
524, -105
525, -99
526, -106
527, -106
528, -108
529, -105
530, -96
531, -101
532, -106
533, -103
534, -102
535, -98
536, -101
537, -97
538, -97
539, -103
540, -84
541, -104
542, -105
543, -103
544, -108
545, -104
546, -105
547, -103
548, -109
549, -107
550, -94
551, -103
552, -106
553, -104
554, -109
555, -104
556, -110
557, -100
558, -107
559, -101
560, -93
561, -101
562, -107
563, -105
564, -108
565, -108
566, -110
567, -101
568, -108
569, -101
570, -85
571, -101
572, -109
573, -98
574, -108
575, -104
576, -106
577, -103
578, -108
579, -99
580, -94
581, -101
582, -109
583, -102
584, -108
585, -99
586, -107
587, -106
588, -109
589, -101
590, -99
591, -106
592, -107
593, -103
594, -106
595, -103
596, -107
597, -107
598, -108
599, -104
gps, 170314, 181135.94, 0835.7034, 07108.7854
500, -97
501, -107
502, -109
503, -109
504, -107
505, -109
506, -110
507, -109
508, -110
509, -110
510, -91
511, -110
512, -109
513, -109
514, -110
515, -106
516, -108
517, -107
518, -108
519, -103
520, -93
521, -99
522, -107
523, -103
524, -109
525, -103
526, -106
527, -101
528, -107
529, -104
530, -96
531, -103
532, -99
533, -100
534, -99
535, -98
536, -105
537, -99
538, -108
539, -101
540, -85
541, -100
542, -104
543, -102
544, -108
545, -105
546, -106
547, -103
548, -109
549, -107
550, -94
551, -104
552, -108
553, -104
554, -109
555, -105
556, -109
557, -101
558, -108
559, -102
560, -93
561, -102
562, -109
563, -101
564, -107
565, -99
566, -110
567, -101
568, -108
569, -102
570, -85
571, -101
572, -107
573, -97
574, -109
575, -102
576, -108
577, -103
578, -105
579, -99
580, -94
581, -100
582, -108
583, -101
584, -107
585, -98
586, -108
587, -102
588, -108
589, -101
590, -99
591, -106
592, -108
593, -103
594, -105
595, -104
596, -106
597, -105
598, -107
599, -104
gps, 170314, 181135.94, 0835.7034, 07108.7854
500, -98
501, -108
502, -109
503, -110
504, -107
505, -110
506, -110
507, -109
508, -109
509, -111
510, -92
511, -110
512, -110
513, -110
514, -111
515, -107
516, -110
517, -110
518, -109
519, -106
520, -94
521, -109
522, -107
523, -107
524, -105
525, -102
526, -105
527, -107
528, -106
529, -102
530, -97
531, -104
532, -106
533, -103
534, -103
535, -105
536, -109
537, -102
538, -102
539, -103
540, -85
541, -103
542, -106
543, -104
544, -108
545, -105
546, -106
547, -103
548, -108
549, -105
550, -94
551, -103
552, -108
553, -104
554, -110
555, -104
556, -109
557, -101
558, -108
559, -103
560, -93
561, -102
562, -109
563, -102
564, -107
565, -100
566, -109
567, -109
568, -111
569, -109
570, -93
571, -106
