500, -99
501, -108
502, -109
503, -111
504, -107
505, -112
506, -110
507, -110
508, -110
509, -110
510, -102
511, -109
512, -110
513, -110
514, -110
515, -110
516, -110
517, -107
518, -109
519, -103
520, -103
521, -107
522, -110
523, -108
524, -108
525, -104
526, -108
527, -101
528, -103
529, -102
530, -96
531, -100
532, -101
533, -105
534, -104
535, -99
536, -104
537, -95
538, -97
539, -95
540, -84
541, -98
542, -101
543, -104
544, -110
545, -104
546, -106
547, -106
548, -109
549, -109
550, -100
551, -105
552, -109
553, -104
554, -108
555, -103
556, -111
557, -104
558, -107
559, -102
560, -99
561, -102
562, -108
563, -102
564, -107
565, -102
566, -108
567, -101
568, -108
569, -101
570, -88
571, -102
572, -109
573, -100
574, -109
575, -102
576, -107
577, -103
578, -108
579, -100
580, -106
581, -101
582, -109
583, -101
584, -107
585, -98
586, -108
587, -102
588, -108
589, -103
590, -94
591, -107
592, -108
593, -103
594, -105
595, -104
596, -108
597, -105
598, -107
599, -105
gps, 170314, 180723.94, 0835.7841, 07108.6260
500, -100
501, -107
502, -111
503, -109
504, -108
505, -111
506, -110
507, -109
508, -111
509, -109
510, -101
511, -108
512, -109
513, -110
514, -110
515, -109
516, -110
517, -109
518, -110
519, -107
520, -101
521, -106
522, -104
523, -106
524, -108
525, -103
526, -104
527, -103
528, -105
529, -106
530, -96
531, -105
532, -107
533, -106
534, -106
535, -101
536, -107
537, -97
538, -103
539, -98
540, -84
541, -96
542, -101
543, -106
544, -110
545, -104
546, -108
547, -106
548, -110
549, -106
550, -99
551, -105
552, -107
553, -104
554, -111
555, -102
556, -110
557, -104
558, -109
559, -103
560, -99
561, -100
562, -109
563, -101
564, -107
565, -102
566, -107
567, -100
568, -110
569, -101
570, -88
571, -102
572, -109
573, -99
574, -109
575, -101
576, -105
577, -101
578, -108
579, -100
580, -104
581, -101
582, -108
583, -100
584, -107
585, -99
586, -107
587, -102
588, -109
589, -102
590, -95
591, -108
592, -108
593, -102
594, -104
595, -104
596, -107
597, -104
598, -107
599, -105
gps, 170314, 180723.94, 0835.7841, 07108.6260
500, -101
501, -107
502, -110
503, -109
504, -107
505, -111
506, -110
507, -111
508, -110
509, -111
510, -103
511, -111
512, -111
513, -112
514, -111
515, -110
516, -110
517, -109
518, -110
519, -107
520, -105
521, -109
522, -109
523, -106
524, -109
525, -103
526, -105
527, -105
528, -101
529, -100
530, -97
531, -106
532, -105
533, -105
534, -106
535, -107
536, -109
537, -104
538, -102
539, -104
540, -84
541, -100
542, -104
543, -106
544, -109
545, -106
546, -108
547, -108
548, -108
549, -109
550, -101
551, -106
552, -109
553, -106
554, -108
555, -102
556, -109
557, -105
558, -108
559, -104
560, -100
561, -102
562, -109
563, -103
564, -106
565, -102
566, -107
567, -100
568, -107
569, -101
570, -88
571, -102
572, -108
573, -98
574, -107
575, -100
576, -106
577, -101
578, -106
579, -99
580, -104
581, -100
582, -105
583, -99
584, -107
585, -98
586, -106
587, -100
588, -107
589, -100
590, -94
591, -105
592, -105
593, -100
594, -103
595, -102
596, -106
597, -104
598, -106
599, -102
gps, 170314, 180723.94, 0835.7841, 07108.6260
500, -99
501, -109
502, -111
503, -111
504, -109
505, -111
506, -110
507, -109
508, -111
509, -110
510, -101
511, -110
512, -112
513, -111
514, -112
515, -111
516, -109
517, -109
518, -110
519, -105
520, -103
521, -106
522, -109
523, -109
524, -109
525, -105
526, -106
527, -107
528, -106
529, -108
530, -98
531, -106
532, -107
533, -105
534, -106
535, -107
536, -106
537, -100
538, -100
539, -100
540, -85
541, -98
542, -107
543, -107
544, -111
545, -105
546, -108
547, -108
548, -109
549, -106
550, -100
551, -106
552, -108
553, -105
554, -109
555, -103
556, -110
557, -104
558, -108
559, -103
560, -100
561, -101
562, -109
563, -101
564, -106
565, -102
566, -108
567, -100
568, -108
569, -100
570, -87
571, -100
572, -108
573, -97
574, -107
575, -100
576, -106
577, -99
578, -107
579, -98
580, -104
581, -99
582, -107
583, -98
584, -106
585, -98
586, -106
587, -100
588, -107
589, -99
590, -94
591, -104
592, -107
593, -101
594, -103
595, -102
596, -106
597, -104
598, -106
599, -103
gps, 170314, 180723.94, 0835.7841, 07108.6260
500, -99
501, -107
502, -110
503, -109
504, -108
505, -111
506, -109
507, -109
508, -109
509, -111
510, -94
511, -110
512, -111
513, -111
514, -110
515, -111
516, -111
517, -109
518, -110
519, -105
520, -103
521, -107
522, -110
523, -107
524, -108
525, -103
526, -109
527, -107
528, -109
529, -107
530, -95
531, -105
532, -104
533, -105
534, -102
535, -102
536, -107
537, -101
538, -107
539, -106
540, -85
541, -98
542, -103
543, -107
544, -108
545, -105
546, -107
547, -107
548, -109
549, -106
550, -97
551, -105
552, -108
553, -104
554, -109
555, -101
556, -109
557, -104
558, -108
559, -102
560, -97
561, -100
562, -108
563, -100
564, -108
565, -102
566, -110
567, -100
568, -108
569, -101
570, -84
571, -101
572, -108
573, -97
574, -108
575, -101
576, -106
577, -100
578, -107
579, -99
580, -103
581, -100
582, -108
583, -99
584, -106
585, -98
586, -107
587, -99
588, -106
589, -101
590, -93
591, -106
592, -107
593, -100
594, -103
595, -102
596, -107
597, -101
598, -106
599, -102
gps, 170314, 180723.94, 0835.7841, 07108.6260
500, -99
501, -108
502, -111
503, -109
504, -107
505, -109
506, -109
507, -110
508, -109
509, -110
510, -93
511, -110
512, -110
513, -111
514, -110
515, -109
516, -109
517, -108
518, -110
519, -106
520, -103
521, -107
522, -107
523, -107
524, -108
525, -102
526, -102
527, -100
528, -103
529, -105
530, -94
531, -104
532, -99
533, -100
534, -101
535, -99
536, -105
537, -98
538, -98
539, -97
540, -85
541, -100
542, -106
543, -105
544, -110
545, -104
546, -107
547, -106
548, -109
549, -99
550, -95
551, -104
552, -107
553, -104
554, -110
555, -102
556, -108
557, -104
558, -108
559, -104
560, -97
561, -101
562, -109
563, -101
564, -109
565, -103
566, -109
567, -102
568, -110
569, -103
570, -85
571, -103
572, -108
573, -98
574, -108
575, -103
576, -108
577, -101
578, -109
579, -100
580, -103
581, -101
582, -108
583, -100
584, -106
585, -99
586, -108
587, -100
588, -107
589, -101
590, -92
591, -105
592, -107
593, -101
594, -104
595, -103
596, -106
597, -102
598, -106
599, -102
gps, 170314, 180724.94, 0835.7828, 07108.6260
500, -100
501, -108
502, -111
503, -111
504, -108
505, -110
506, -109
507, -109
508, -109
509, -108
510, -93
511, -109
512, -109
513, -110
514, -110
515, -110
516, -109
517, -109
518, -110
519, -109
520, -101
521, -107
522, -103
523, -106
524, -107
525, -102
526, -102
527, -102
528, -102
529, -108
530, -95
531, -103
532, -103
533, -104
534, -102
535, -97
536, -102
537, -97
538, -100
539, -102
540, -85
541, -100
542, -103
543, -107
544, -110
545, -105
546, -107
547, -107
548, -107
549, -107
550, -96
551, -106
552, -108
553, -103
554, -109
555, -102
556, -109
557, -105
558, -108
559, -103
560, -97
561, -102
562, -109
563, -101
564, -108
565, -104
566, -110
567, -101
568, -110
569, -101
570, -84
571, -102
572, -108
573, -98
574, -107
575, -101
576, -107
577, -99
578, -109
579, -100
580, -102
581, -101
582, -109
583, -99
584, -107
585, -100
586, -108
587, -100
588, -107
589, -101
590, -92
591, -106
592, -106
593, -101
594, -103
595, -102
596, -108
597, -101
598, -106
599, -103
gps, 170314, 180724.94, 0835.7828, 07108.6260
500, -100
501, -108
502, -111
503, -111
504, -108
505, -110
506, -108
507, -110
508, -111
509, -109
