500, -94
501, -103
502, -105
503, -106
504, -105
505, -104
506, -106
507, -106
508, -108
509, -108
510, -91
511, -111
512, -110
513, -111
514, -113
515, -107
516, -109
517, -108
518, -108
519, -100
520, -93
521, -100
522, -104
523, -99
524, -106
525, -104
526, -102
527, -105
528, -104
529, -106
530, -98
531, -103
532, -104
533, -104
534, -105
535, -105
536, -109
537, -100
538, -108
539, -106
540, -87
541, -107
542, -106
543, -107
544, -106
545, -106
546, -107
547, -104
548, -107
549, -108
550, -96
551, -105
552, -108
553, -105
554, -110
555, -104
556, -111
557, -103
558, -108
559, -102
560, -94
561, -100
562, -106
563, -103
564, -105
565, -100
566, -108
567, -100
568, -108
569, -101
570, -85
571, -100
572, -108
573, -97
574, -108
575, -100
576, -107
577, -99
578, -105
579, -98
580, -92
581, -98
582, -108
583, -98
584, -107
585, -98
586, -106
587, -100
588, -110
589, -108
590, -103
591, -108
592, -106
593, -99
594, -103
595, -101
596, -106
597, -102
598, -105
599, -102
gps, 170314, 180858.94, 0835.7409, 07108.6722
500, -103
501, -110
502, -110
503, -111
504, -109
505, -110
506, -111
507, -111
508, -111
509, -110
510, -94
511, -111
512, -110
513, -111
514, -111
515, -108
516, -110
517, -110
518, -109
519, -111
520, -95
521, -109
522, -111
523, -109
524, -111
525, -104
526, -110
527, -108
528, -107
529, -103
530, -96
531, -103
532, -103
533, -105
534, -107
535, -106
536, -109
537, -104
538, -110
539, -107
540, -86
541, -106
542, -107
543, -105
544, -103
545, -107
546, -107
547, -105
548, -107
549, -104
550, -95
551, -104
552, -108
553, -104
554, -109
555, -102
556, -110
557, -102
558, -108
559, -101
560, -93
561, -99
562, -108
563, -99
564, -106
565, -98
566, -107
567, -98
568, -108
569, -100
570, -84
571, -99
572, -106
573, -96
574, -110
575, -100
576, -105
577, -100
578, -105
579, -98
580, -92
581, -99
582, -107
583, -99
584, -108
585, -98
586, -107
587, -101
588, -109
589, -100
590, -98
591, -106
592, -108
593, -102
594, -104
595, -102
596, -108
597, -105
598, -108
599, -104
gps, 170314, 180858.94, 0835.7409, 07108.6722
500, -99
501, -108
502, -109
503, -110
504, -107
505, -110
506, -111
507, -110
508, -110
509, -110
510, -92
511, -110
512, -111
513, -110
514, -111
515, -107
516, -109
517, -108
518, -110
519, -110
520, -94
521, -108
522, -108
523, -107
524, -109
525, -104
526, -108
527, -107
528, -108
529, -107
530, -98
531, -103
532, -103
533, -104
534, -103
535, -106
536, -108
537, -103
538, -106
539, -103
540, -87
541, -103
542, -108
543, -106
544, -107
545, -106
546, -106
547, -105
548, -109
549, -104
550, -96
551, -105
552, -109
553, -103
554, -108
555, -104
556, -111
557, -103
558, -108
559, -102
560, -94
561, -101
562, -108
563, -101
564, -106
565, -98
566, -111
567, -102
568, -110
569, -104
570, -85
571, -100
572, -105
573, -96
574, -110
575, -100
576, -106
577, -101
578, -106
579, -98
580, -93
581, -98
582, -109
583, -99
584, -106
585, -98
586, -107
587, -100
588, -107
589, -100
590, -98
591, -105
592, -107
593, -101
594, -105
595, -102
596, -106
597, -105
598, -106
599, -104
gps, 170314, 180858.94, 0835.7409, 07108.6722
500, -98
501, -107
502, -108
503, -110
504, -107
505, -108
506, -110
507, -109
508, -109
509, -110
510, -91
511, -111
512, -111
513, -109
514, -110
515, -107
516, -108
517, -109
518, -110
519, -110
520, -94
521, -103
522, -106
523, -105
524, -109
525, -101
526, -103
527, -102
528, -108
529, -104
530, -96
531, -101
532, -106
533, -104
534, -104
535, -105
536, -107
537, -99
538, -101
539, -98
540, -85
541, -102
542, -108
543, -103
544, -108
545, -103
546, -105
547, -103
548, -109
549, -106
550, -94
551, -103
552, -108
553, -104
554, -109
555, -104
556, -109
557, -102
558, -108
559, -102
560, -92
561, -100
562, -108
563, -102
564, -107
565, -99
566, -110
567, -101
568, -108
569, -102
570, -84
571, -101
572, -107
573, -98
574, -109
575, -102
576, -107
577, -102
578, -105
579, -99
580, -93
581, -100
582, -110
583, -100
584, -108
585, -99
586, -107
587, -101
588, -108
589, -101
590, -99
591, -105
592, -108
593, -102
594, -105
595, -102
596, -107
597, -106
598, -107
599, -104
gps, 170314, 180858.94, 0835.7409, 07108.6722
500, -98
501, -108
502, -111
503, -110
504, -108
505, -109
506, -111
507, -108
508, -111
509, -111
510, -92
511, -110
512, -109
513, -110
514, -112
515, -106
516, -110
517, -109
518, -110
519, -108
520, -94
521, -105
522, -105
523, -106
524, -107
525, -102
526, -104
527, -105
528, -103
529, -105
530, -96
531, -101
532, -102
533, -100
534, -99
535, -100
536, -103
537, -98
538, -107
539, -102
540, -85
541, -101
542, -107
543, -103
544, -110
545, -105
546, -105
547, -103
548, -108
549, -106
550, -94
551, -102
552, -108
553, -104
554, -109
555, -104
556, -109
557, -100
558, -108
559, -101
560, -92
561, -101
562, -109
563, -101
564, -107
565, -99
566, -111
567, -100
568, -108
569, -102
570, -84
571, -100
572, -108
573, -97
574, -108
575, -101
576, -106
577, -101
578, -107
579, -99
580, -93
581, -99
582, -108
583, -100
584, -107
585, -96
586, -107
587, -102
588, -109
589, -100
590, -98
591, -106
592, -107
593, -103
594, -105
595, -103
596, -107
